uc_id,category,subcategory,title,criticality,difficulty,monitoring_type,splunk_pillar,regulations,mitre_attack,source_file,source_line
UC-5.6.7,5,6,DNS Record Change Audit,medium,beginner,Configuration; Compliance,Security,,,content/cat-05-network-infrastructure/UC-5.6.7.json,1
UC-5.6.8,5,6,DNS Latency Monitoring,medium,intermediate,Performance,Observability,,,content/cat-05-network-infrastructure/UC-5.6.8.json,1
UC-5.6.9,5,6,DNS Cache Hit Ratio,medium,intermediate,Performance,Observability,,,content/cat-05-network-infrastructure/UC-5.6.9.json,1
UC-5.6.10,5,6,DNSSEC Validation Failures,high,intermediate,Security,Security,,,content/cat-05-network-infrastructure/UC-5.6.10.json,1
UC-5.6.11,5,6,DHCP Lease Duration Analysis,low,intermediate,Capacity,Observability,,,content/cat-05-network-infrastructure/UC-5.6.11.json,1
UC-5.6.12,5,6,DNS Query Type Distribution,medium,intermediate,Performance; Capacity,Security,,,content/cat-05-network-infrastructure/UC-5.6.12.json,1
UC-5.6.13,5,6,Failed DHCP Assignments and IP Pool Exhaustion (Meraki),high,beginner,Capacity,Observability,,,content/cat-05-network-infrastructure/UC-5.6.13.json,1
UC-5.6.14,5,6,DNS Resolution Performance and Failures (Meraki),medium,beginner,Performance,Observability,,,content/cat-05-network-infrastructure/UC-5.6.14.json,1
UC-5.6.15,5,6,DHCP Pool Exhaustion and Address Allocation Issues (Meraki),high,intermediate,Capacity,Observability,,,content/cat-05-network-infrastructure/UC-5.6.15.json,1
UC-5.6.16,5,6,DHCP Lease Exhaustion and Scope Utilization,high,beginner,Capacity,Observability,,,content/cat-05-network-infrastructure/UC-5.6.16.json,1
UC-5.6.17,5,6,DNS Query Latency and Resolution Failure by Resolver,high,intermediate,Performance,Observability,,,content/cat-05-network-infrastructure/UC-5.6.17.json,1
UC-5.6.18,5,6,BlueCat DNS Edge Query Analytics,high,intermediate,Performance; Security,Observability,,,content/cat-05-network-infrastructure/UC-5.6.18.json,1
UC-5.6.19,5,6,BlueCat DHCP Lease Utilization and Scope Health,high,intermediate,Capacity; Availability,Observability,,,content/cat-05-network-infrastructure/UC-5.6.19.json,1
UC-5.7.1,5,7,Top Talkers Analysis,medium,beginner,Performance; Capacity,Observability,,,content/cat-05-network-infrastructure/UC-5.7.1.json,1
UC-5.7.2,5,7,Anomalous Traffic Patterns,high,intermediate,Anomaly,Security,,,content/cat-05-network-infrastructure/UC-5.7.2.json,1
UC-5.7.3,5,7,Bandwidth by Application,medium,beginner,Performance; Capacity,Observability,,,content/cat-05-network-infrastructure/UC-5.7.3.json,1
UC-5.7.4,5,7,East-West Traffic Monitoring,medium,intermediate,Performance; Security,Security,,,content/cat-05-network-infrastructure/UC-5.7.4.json,1
UC-5.7.5,5,7,Data Exfiltration Detection,critical,intermediate,Security,Security,,,content/cat-05-network-infrastructure/UC-5.7.5.json,1
UC-5.7.6,5,7,Port Scan Detection,high,intermediate,Security,Security,,,content/cat-05-network-infrastructure/UC-5.7.6.json,1
UC-5.7.7,5,7,Protocol Distribution Analysis,medium,intermediate,Performance,Security,,,content/cat-05-network-infrastructure/UC-5.7.7.json,1
UC-5.7.8,5,7,Multicast Traffic Monitoring,medium,intermediate,Performance,Observability,,,content/cat-05-network-infrastructure/UC-5.7.8.json,1
UC-5.7.9,5,7,Unauthorized VLAN Traffic Detection,critical,advanced,Security,Security,,,content/cat-05-network-infrastructure/UC-5.7.9.json,1
UC-5.7.10,5,7,Long-Duration Flow Detection,high,intermediate,Anomaly; Security,Security,,,content/cat-05-network-infrastructure/UC-5.7.10.json,1
UC-5.7.11,5,7,sFlow Sampling Rate Validation and Collector Health,medium,intermediate,Data Quality; Operations; Performance,Observability,,,content/cat-05-network-infrastructure/UC-5.7.11.json,1
UC-5.7.12,5,7,IPFIX Application-ID Mapping (Cisco NBAR / App-ID),medium,intermediate,Performance; Security; Operations,Observability,,,content/cat-05-network-infrastructure/UC-5.7.12.json,1
UC-5.7.13,5,7,Traffic Matrix Baseline Deviation Detection,high,advanced,Anomaly; Performance; Security,Observability,,,content/cat-05-network-infrastructure/UC-5.7.13.json,1
UC-5.7.14,5,7,Geo-IP Flow Enrichment and Unexpected Country Detection,high,intermediate,Security; Compliance; Risk,Security,,,content/cat-05-network-infrastructure/UC-5.7.14.json,1
UC-5.7.15,5,7,Encrypted Traffic Analytics (ETA) via Flow Metadata,high,advanced,Security; Anomaly; Risk,Security,,,content/cat-05-network-infrastructure/UC-5.7.15.json,1
UC-5.7.16,5,7,Flow Exporter Health and Missing Exporter Detection,medium,beginner,Availability; Operations; Data Quality,IT Operations,,,content/cat-05-network-infrastructure/UC-5.7.16.json,1
UC-5.7.17,5,7,Asymmetric Routing Detection via Flow Analysis,medium,advanced,Fault; Performance; Operations,Observability,,,content/cat-05-network-infrastructure/UC-5.7.17.json,1
UC-5.7.18,5,7,DNS-over-HTTPS / DNS-over-TLS Flow Identification,high,intermediate,Security; Compliance; Governance,Security,,,content/cat-05-network-infrastructure/UC-5.7.18.json,1
UC-5.7.19,5,7,Top Conversation Pairs and New Communication Detection,medium,intermediate,Security; Analytics; Operations,Security,,,content/cat-05-network-infrastructure/UC-5.7.19.json,1
UC-5.7.20,5,7,NetFlow v5 vs v9/IPFIX Template Coverage Audit,medium,intermediate,Data Quality; Governance; Operations,Platform,,,content/cat-05-network-infrastructure/UC-5.7.20.json,1
UC-5.8.1,5,8,DNA Center Assurance Alerts (Cisco Catalyst Center),medium,beginner,Availability,Observability,,,content/cat-05-network-infrastructure/UC-5.8.1.json,1
UC-5.8.2,5,8,Meraki Organization Monitoring,medium,intermediate,Availability,Observability,,,content/cat-05-network-infrastructure/UC-5.8.2.json,1
UC-5.8.3,5,8,SNMP Trap Consolidation,medium,beginner,Fault,Observability,,,content/cat-05-network-infrastructure/UC-5.8.3.json,1
UC-5.8.4,5,8,Network Device Inventory,low,intermediate,Configuration,Security,,,content/cat-05-network-infrastructure/UC-5.8.4.json,1
UC-5.8.5,5,8,Network Device Backup Compliance,high,intermediate,Compliance,Observability,,,content/cat-05-network-infrastructure/UC-5.8.5.json,1
UC-5.8.7,5,8,Network Configuration Drift Detection,high,intermediate,Configuration,Observability,,,content/cat-05-network-infrastructure/UC-5.8.7.json,1
UC-5.8.8,5,8,SNMP Polling Gap Detection,medium,intermediate,Availability,Observability,,,content/cat-05-network-infrastructure/UC-5.8.8.json,1
UC-5.8.9,5,8,SSL/TLS Certificate Expiration Tracking (Meraki),medium,intermediate,Performance,Observability,,,content/cat-05-network-infrastructure/UC-5.8.9.json,1
UC-5.8.10,5,8,Firmware Update Compliance and Version Tracking (Meraki),medium,intermediate,Compliance,Observability,,,content/cat-05-network-infrastructure/UC-5.8.10.json,1
UC-5.8.11,5,8,API Call Rate Monitoring and Rate Limit Alerts (Meraki),medium,intermediate,Performance,Observability,,,content/cat-05-network-infrastructure/UC-5.8.11.json,1
UC-5.8.12,5,8,License Expiration Tracking and Renewal Alerts (Meraki),critical,intermediate,Performance,Observability,,,content/cat-05-network-infrastructure/UC-5.8.12.json,1
UC-5.8.13,5,8,Network Device Inventory and Change Audit (Meraki),medium,advanced,Configuration,Observability,,,content/cat-05-network-infrastructure/UC-5.8.13.json,1
UC-5.8.14,5,8,Admin Activity Logging and Access Control Audit (Meraki),critical,beginner,Compliance,Observability,,,content/cat-05-network-infrastructure/UC-5.8.14.json,1
UC-5.8.15,5,8,Admin Privilege Changes and Permission Escalation (Meraki),critical,beginner,Security,Security,,,content/cat-05-network-infrastructure/UC-5.8.15.json,1
UC-5.8.16,5,8,Alert Volume Trending and Alert Fatigue Analysis (Meraki),medium,beginner,Capacity,Observability,,,content/cat-05-network-infrastructure/UC-5.8.16.json,1
UC-5.8.17,5,8,Network Health Score Aggregation and Executive Reporting (Meraki),medium,intermediate,Availability,Observability,,,content/cat-05-network-infrastructure/UC-5.8.17.json,1
UC-5.8.18,5,8,Device Online/Offline Status Monitoring (Meraki),critical,intermediate,Availability,Observability,,,content/cat-05-network-infrastructure/UC-5.8.18.json,1
UC-5.8.19,5,8,Multi-Organization Comparison and Benchmarking (Meraki),low,beginner,Performance,Observability,,,content/cat-05-network-infrastructure/UC-5.8.19.json,1
UC-5.8.20,5,8,Configuration Change Window Compliance (Meraki),medium,beginner,Compliance,Observability,,,content/cat-05-network-infrastructure/UC-5.8.20.json,1
UC-5.8.21,5,8,Webhook Delivery Failure Tracking (Meraki),medium,beginner,Fault,Observability,,,content/cat-05-network-infrastructure/UC-5.8.21.json,1
UC-5.8.22,5,8,API Error Rate and Endpoint Health (Meraki),medium,intermediate,Availability,Observability,,,content/cat-05-network-infrastructure/UC-5.8.22.json,1
UC-5.8.23,5,8,Dashboard Configuration and Export Backup (Meraki),low,beginner,Compliance,Observability,,,content/cat-05-network-infrastructure/UC-5.8.23.json,1
UC-5.8.24,5,8,Network Device Configuration Backup and Drift,high,intermediate,Configuration,Observability,,,content/cat-05-network-infrastructure/UC-5.8.24.json,1
UC-5.8.25,5,8,SNMP Trap Storm Detection,high,intermediate,Fault,Observability,,,content/cat-05-network-infrastructure/UC-5.8.25.json,1
UC-5.8.26,5,8,CDN Origin Hit Rate and Cache Efficiency (CloudFront / Akamai / Fastly),high,intermediate,Performance; Capacity,Observability,,,content/cat-05-network-infrastructure/UC-5.8.26.json,1
UC-5.8.27,5,8,Infoblox DNS Firewall and RPZ Threat Block Events,high,intermediate,Security,Security,,,content/cat-05-network-infrastructure/UC-5.8.27.json,1
UC-5.8.28,5,8,Infoblox DNS Zone Transfer (AXFR/IXFR) Attempts,high,beginner,Security; Audit,Security,,,content/cat-05-network-infrastructure/UC-5.8.28.json,1
UC-5.8.29,5,8,Infoblox DNS NXDOMAIN Flood per Client (Potential Tunneling or Malware DGA),high,intermediate,Security; Anomaly,Security,,,content/cat-05-network-infrastructure/UC-5.8.29.json,1
UC-5.8.30,5,8,Infoblox Grid Member DNS Service Restarts and Critical Audit Events,high,beginner,Availability; Audit,IT Operations,,,content/cat-05-network-infrastructure/UC-5.8.30.json,1
UC-5.9.1,5,9,Network Latency Monitoring (Agent-to-Server),critical,beginner,Performance,Observability,,,content/cat-05-network-infrastructure/UC-5.9.1.json,1
UC-5.9.2,5,9,Network Packet Loss Monitoring,critical,beginner,Performance; Availability,Observability,,,content/cat-05-network-infrastructure/UC-5.9.2.json,1
UC-5.9.3,5,9,Network Jitter Monitoring,high,beginner,Performance,Observability,,,content/cat-05-network-infrastructure/UC-5.9.3.json,1
UC-5.9.4,5,9,Agent-to-Agent Latency and Throughput,high,intermediate,Performance,Observability,,,content/cat-05-network-infrastructure/UC-5.9.4.json,1
UC-5.9.5,5,9,Path Hop Count Analysis,medium,intermediate,Anomaly,Observability,,,content/cat-05-network-infrastructure/UC-5.9.5.json,1
UC-5.9.6,5,9,Network Path Change Detection,high,advanced,Anomaly,Observability,,,content/cat-05-network-infrastructure/UC-5.9.6.json,1
UC-5.9.7,5,9,WAN Link Quality Scoring,high,intermediate,Performance; Capacity,Observability,,,content/cat-05-network-infrastructure/UC-5.9.7.json,1
UC-5.9.8,5,9,BGP Reachability Monitoring,critical,beginner,Availability,Observability,,,content/cat-05-network-infrastructure/UC-5.9.8.json,1
UC-5.9.9,5,9,BGP Path Change Trending,high,beginner,Anomaly,Observability,,,content/cat-05-network-infrastructure/UC-5.9.9.json,1
UC-5.9.10,5,9,BGP Update Volume Tracking,medium,beginner,Anomaly,Security,,,content/cat-05-network-infrastructure/UC-5.9.10.json,1
UC-5.9.11,5,9,BGP AS Path Monitoring,critical,advanced,Anomaly; Compliance,Security,,,content/cat-05-network-infrastructure/UC-5.9.11.json,1
UC-5.9.12,5,9,Prefix Reachability by Region,high,intermediate,Availability,Observability,,,content/cat-05-network-infrastructure/UC-5.9.12.json,1
UC-5.9.13,5,9,DNS Availability Monitoring,critical,beginner,Availability,Observability,,,content/cat-05-network-infrastructure/UC-5.9.13.json,1
UC-5.9.14,5,9,DNS Resolution Time Trending,high,beginner,Performance,Observability,,,content/cat-05-network-infrastructure/UC-5.9.14.json,1
UC-5.9.15,5,9,DNSSEC Validity Monitoring,high,intermediate,Availability; Compliance,Security,,,content/cat-05-network-infrastructure/UC-5.9.15.json,1
UC-5.9.16,5,9,DNS Provider Comparison,medium,intermediate,Performance; Capacity,Observability,,,content/cat-05-network-infrastructure/UC-5.9.16.json,1
UC-5.9.17,5,9,DNS Trace Delegation Chain Monitoring,medium,intermediate,Availability,Observability,,,content/cat-05-network-infrastructure/UC-5.9.17.json,1
UC-5.9.18,5,9,Network Outage Event Detection,critical,beginner,Availability,Observability,,,content/cat-05-network-infrastructure/UC-5.9.18.json,1
UC-5.9.19,5,9,ISP Performance Degradation Alerts,critical,beginner,Availability,Observability,,,content/cat-05-network-infrastructure/UC-5.9.19.json,1
UC-5.9.20,5,9,DNS Issue Event Tracking,high,beginner,Availability,Observability,,,content/cat-05-network-infrastructure/UC-5.9.20.json,1
UC-5.9.21,5,9,Proxy Issue Detection,medium,beginner,Availability,Observability,,,content/cat-05-network-infrastructure/UC-5.9.21.json,1
UC-5.9.22,5,9,Local Agent Issue Monitoring,medium,beginner,Availability,Observability,,,content/cat-05-network-infrastructure/UC-5.9.22.json,1
UC-5.9.23,5,9,Internet Outage Correlation with Internal Alerts,high,advanced,Availability; Anomaly,Observability,,,content/cat-05-network-infrastructure/UC-5.9.23.json,1
UC-5.9.24,5,9,Endpoint Experience Score Monitoring,high,beginner,Performance,Observability,,,content/cat-05-network-infrastructure/UC-5.9.24.json,1
UC-5.9.25,5,9,Remote Worker Connectivity Health,high,intermediate,Performance; Availability,Observability,,,content/cat-05-network-infrastructure/UC-5.9.25.json,1
UC-5.9.26,5,9,VPN Path Performance,high,intermediate,Performance,Observability,,,content/cat-05-network-infrastructure/UC-5.9.26.json,1
UC-5.9.27,5,9,Endpoint Connection Type and Network Score,medium,beginner,Performance; Capacity,Observability,,,content/cat-05-network-infrastructure/UC-5.9.27.json,1
UC-5.9.28,5,9,Geographic Workforce Performance Comparison,medium,intermediate,Performance; Capacity,Observability,,,content/cat-05-network-infrastructure/UC-5.9.28.json,1
UC-5.9.29,5,9,SD-WAN Overlay vs Underlay Performance,high,advanced,Performance,Observability,,,content/cat-05-network-infrastructure/UC-5.9.29.json,1
UC-5.9.30,5,9,SASE Secure Edge Performance,high,intermediate,Performance,Observability,,,content/cat-05-network-infrastructure/UC-5.9.30.json,1
UC-5.9.31,5,9,Multi-Cloud Network Performance,high,intermediate,Performance,Observability,,,content/cat-05-network-infrastructure/UC-5.9.31.json,1
UC-5.9.32,5,9,CDN Edge Network Performance,medium,intermediate,Performance,Observability,,,content/cat-05-network-infrastructure/UC-5.9.32.json,1
UC-5.9.33,5,9,Cloud Provider Path Visualization,medium,advanced,Anomaly,Observability,,,content/cat-05-network-infrastructure/UC-5.9.33.json,1
UC-5.9.34,5,9,HTTP Server Availability Monitoring,critical,beginner,Availability,Observability,,,content/cat-05-network-infrastructure/UC-5.9.34.json,1
UC-5.9.35,5,9,HTTP Server Response Time Tracking,high,beginner,Performance,Observability,,,content/cat-05-network-infrastructure/UC-5.9.35.json,1
UC-5.9.36,5,9,HTTP Server Throughput Analysis,medium,beginner,Performance; Capacity,Observability,,,content/cat-05-network-infrastructure/UC-5.9.36.json,1
UC-5.9.37,5,9,Page Load Completion Rate,high,beginner,Availability,Observability,,,content/cat-05-network-infrastructure/UC-5.9.37.json,1
UC-5.9.38,5,9,Page Load Duration Trending,high,beginner,Performance,Observability,,,content/cat-05-network-infrastructure/UC-5.9.38.json,1
UC-5.9.39,5,9,API Endpoint Completion Rate,critical,intermediate,Availability,Observability,,,content/cat-05-network-infrastructure/UC-5.9.39.json,1
UC-5.9.40,5,9,API Response Time Monitoring,high,beginner,Performance,Observability,,,content/cat-05-network-infrastructure/UC-5.9.40.json,1
UC-5.9.41,5,9,Transaction Test Completion Rate,critical,intermediate,Availability,Observability,,,content/cat-05-network-infrastructure/UC-5.9.41.json,1
UC-5.9.42,5,9,Transaction Duration Analysis,high,beginner,Performance,Observability,,,content/cat-05-network-infrastructure/UC-5.9.42.json,1
UC-5.9.43,5,9,SaaS Application Response Time Comparison,high,intermediate,Performance,Observability,,,content/cat-05-network-infrastructure/UC-5.9.43.json,1
UC-5.9.44,5,9,Multi-Region SaaS Availability,high,intermediate,Availability,Observability,,,content/cat-05-network-infrastructure/UC-5.9.44.json,1
UC-5.9.45,5,9,FTP Server Availability and Throughput,medium,beginner,Availability; Performance,Observability,,,content/cat-05-network-infrastructure/UC-5.9.45.json,1
UC-5.9.46,5,9,ThousandEyes Alert Severity Distribution,medium,beginner,Anomaly,Observability,,,content/cat-05-network-infrastructure/UC-5.9.46.json,1
UC-5.9.47,5,9,ThousandEyes Alert Timeline Trending,medium,beginner,Anomaly,Observability,,,content/cat-05-network-infrastructure/UC-5.9.47.json,1
UC-5.9.48,5,9,ThousandEyes Activity Log Audit Trail,medium,intermediate,Compliance,Security,,,content/cat-05-network-infrastructure/UC-5.9.48.json,1
